Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
60,5,2,word2vec,10,i2q,approx,0.16569877952930365,0.015971775885948933,108.40309715270996
61,5,2,fasttext,10,i2q,approx,0.4753935102584375,0.04254635667833505,262.41206431388855
62,5,2,glove,10,i2q,approx,0.4073627057926296,0.04062617497065517,138.5514578819275
63,5,2,bert,10,i2q,approx,0.20035963420862982,0.019088248821815902,274.3443796634674
64,5,2,distilbert,10,i2q,approx,0.21628545907003538,0.021543120855104153,304.84820222854614
65,5,2,roberta,10,i2q,approx,0.2195471221100406,0.02037037578025399,332.91331815719604
66,5,2,xlnet,10,i2q,approx,0.07521182734759276,0.00688415708861539,252.04129004478455
67,5,2,albert,10,i2q,approx,0.05751465241190478,0.00585758216689804,240.92009449005127
68,5,2,smpnet,10,i2q,approx,0.35416622936826125,0.035411403341446844,282.45339012145996
69,5,2,st5,10,i2q,approx,0.8171066471689884,0.08924166112010702,371.03141736984253
70,5,2,sdistilroberta,10,i2q,approx,0.4824684153938368,0.04768811178429508,325.6447072029114
71,5,2,sminilm,10,i2q,approx,0.4838607735167421,0.04851683219973553,144.50468254089355
72,6,2,word2vec,10,i2q,approx,0.1396461282604414,0.013226588397103967,122.77594518661499
73,6,2,fasttext,10,i2q,approx,0.41344628699226504,0.03649970993802185,333.79147839546204
74,6,2,glove,10,i2q,approx,0.3702006057914972,0.03676610459400088,294.0915381908417
75,6,2,bert,10,i2q,approx,0.17683039819311439,0.016750734330524,596.3921484947205
76,6,2,distilbert,10,i2q,approx,0.19138897338270103,0.0189586473333022,630.1048531532288
77,6,2,roberta,10,i2q,approx,0.1870727963722436,0.017223840121886047,705.1124413013458
78,6,2,xlnet,10,i2q,approx,0.06480209218333176,0.005894940328617996,554.406754732132
79,6,2,albert,10,i2q,approx,0.04985309731006665,0.005049196214445506,530.5769453048706
80,6,2,smpnet,10,i2q,approx,0.3173995485116852,0.031571220753482725,581.5816309452057
81,6,2,st5,10,i2q,approx,0.7828940237818032,0.08461432171864956,758.1302759647369
82,6,2,sdistilroberta,10,i2q,approx,0.4382746480104329,0.04304701068912282,678.5341455936432
83,6,2,sminilm,10,i2q,approx,0.4441140445031822,0.04414095684484406,302.4566855430603
